DEN,denmark (DEN),1217,9,FW,Martin Braithwaite,05/06/1991,31,62,10, Espanyol,La Liga,Spain
DEN,denmark (DEN),1218,10,MF,Christian Eriksen,14/02/1992,30,117,39, Manchester United,Premier League,England
DEN,denmark (DEN),1219,11,MF,Andreas Skov Olsen,29/12/1999,22,23,8, Club Brugge,First Division A,Belgium
DEN,denmark (DEN),1220,12,FW,Kasper Dolberg,06/10/1997,25,37,11, Sevilla,La Liga,Spain
DEN,denmark (DEN),1221,13,DF,Rasmus Kristensen,11/07/1997,25,10,0, Leeds United,Premier League,England
DEN,denmark (DEN),1222,14,MF,Mikkel Damsgaard,03/07/2000,22,18,4, Brentford,Premier League,England
DEN,denmark (DEN),1223,15,MF,Christian Nørgaard,10/03/1994,28,17,1, Brentford,Premier League,England
DEN,denmark (DEN),1224,16,GK,Oliver Christensen,22/03/1999,23,1,0, Hertha BSC,Bundesliga,Germany
DEN,denmark (DEN),1225,17,DF,Jens Stryger Larsen,21/02/1991,31,49,3, Trabzonspor,Super Lig,Turkey
DEN,denmark (DEN),1226,18,DF,Daniel Wass,31/05/1989,33,44,1, Brøndby,Superliga,Denmark
DEN,denmark (DEN),1227,19,FW,Jonas Wind,07/02/1999,23,15,5, VfL Wolfsburg,Bundesliga,Germany
DEN,denmark (DEN),1228,20,FW,Yussuf Poulsen,15/06/1994,28,68,11, RB Leipzig,Bundesliga,Germany
DEN,denmark (DEN),1229,21,FW,Andreas Cornelius,16/03/1993,29,41,9, Copenhagen,Superliga,Denmark
DEN,denmark (DEN),1230,22,GK,Frederik Rønnow,04/08/1992,30,8,0, Union Berlin,Bundesliga,Germany
DEN,denmark (DEN),1231,23,MF,Pierre-Emile Højbjerg,05/08/1995,27,60,5, Tottenham Hotspur,Premier League,England
DEN,denmark (DEN),1232,24,MF,Robert Skov,20/05/1996,26,11,5, 1899 Hoffenheim,Bundesliga,Germany
DEN,denmark (DEN),1233,25,MF,Jesper Lindstrøm,29/02/2000,22,6,1, Eintracht Frankfurt,Bundesliga,Germany
DEN,denmark (DEN),1234,26,DF,Alexander Bah,09/12/1997,24,4,1, Benfica,Primeira Liga,Portugal
ECU,ecuador (ECU),1235,1,GK,Hernán Galíndez,30/03/1987,35,12,0, Aucas,Liga Pro,Ecuador
ECU,ecuador (ECU),1236,2,DF,Félix Torres,11/01/1997,25,17,2, Santos Laguna,Liga MX,Mexico
ECU,ecuador (ECU),1237,3,DF,Piero Hincapié,09/01/2002,20,21,1, Bayer Leverkusen,Bundesliga,Germany
